,dateTime,level,seconds,start_time,end_time
286,2015-11-07T00:16:00.000,restless,60,2015-11-07 00:16:00,2015-11-07 00:17:00
287,2015-11-07T00:17:00.000,asleep,600,2015-11-07 00:17:00,2015-11-07 00:27:00
288,2015-11-07T00:27:00.000,restless,420,2015-11-07 00:27:00,2015-11-07 00:34:00
289,2015-11-07T00:34:00.000,asleep,60,2015-11-07 00:34:00,2015-11-07 00:35:00
290,2015-11-07T00:35:00.000,restless,60,2015-11-07 00:35:00,2015-11-07 00:36:00
291,2015-11-07T00:36:00.000,asleep,120,2015-11-07 00:36:00,2015-11-07 00:38:00
292,2015-11-07T00:38:00.000,restless,60,2015-11-07 00:38:00,2015-11-07 00:39:00
293,2015-11-07T00:39:00.000,asleep,180,2015-11-07 00:39:00,2015-11-07 00:42:00
294,2015-11-07T00:42:00.000,restless,60,2015-11-07 00:42:00,2015-11-07 00:43:00
295,2015-11-07T00:43:00.000,asleep,360,2015-11-07 00:43:00,2015-11-07 00:49:00
296,2015-11-07T00:49:00.000,restless,60,2015-11-07 00:49:00,2015-11-07 00:50:00
297,2015-11-07T00:50:00.000,asleep,1800,2015-11-07 00:50:00,2015-11-07 01:20:00
298,2015-11-07T01:20:00.000,restless,180,2015-11-07 01:20:00,2015-11-07 01:23:00
299,2015-11-07T01:23:00.000,awake,60,2015-11-07 01:23:00,2015-11-07 01:24:00
300,2015-11-07T01:24:00.000,restless,60,2015-11-07 01:24:00,2015-11-07 01:25:00
301,2015-11-07T01:25:00.000,asleep,3060,2015-11-07 01:25:00,2015-11-07 02:16:00
302,2015-11-07T02:16:00.000,restless,120,2015-11-07 02:16:00,2015-11-07 02:18:00
303,2015-11-07T02:18:00.000,awake,60,2015-11-07 02:18:00,2015-11-07 02:19:00
304,2015-11-07T02:19:00.000,asleep,1500,2015-11-07 02:19:00,2015-11-07 02:44:00
305,2015-11-07T02:44:00.000,restless,120,2015-11-07 02:44:00,2015-11-07 02:46:00
306,2015-11-07T02:46:00.000,asleep,120,2015-11-07 02:46:00,2015-11-07 02:48:00
307,2015-11-07T02:48:00.000,restless,120,2015-11-07 02:48:00,2015-11-07 02:50:00
308,2015-11-07T02:50:00.000,asleep,1500,2015-11-07 02:50:00,2015-11-07 03:15:00
309,2015-11-07T03:15:00.000,restless,60,2015-11-07 03:15:00,2015-11-07 03:16:00
310,2015-11-07T03:16:00.000,asleep,180,2015-11-07 03:16:00,2015-11-07 03:19:00
311,2015-11-07T03:19:00.000,restless,60,2015-11-07 03:19:00,2015-11-07 03:20:00
312,2015-11-07T03:20:00.000,asleep,180,2015-11-07 03:20:00,2015-11-07 03:23:00
313,2015-11-07T03:23:00.000,restless,60,2015-11-07 03:23:00,2015-11-07 03:24:00
314,2015-11-07T03:24:00.000,asleep,300,2015-11-07 03:24:00,2015-11-07 03:29:00
315,2015-11-07T03:29:00.000,restless,120,2015-11-07 03:29:00,2015-11-07 03:31:00
316,2015-11-07T03:31:00.000,asleep,120,2015-11-07 03:31:00,2015-11-07 03:33:00
317,2015-11-07T03:33:00.000,restless,120,2015-11-07 03:33:00,2015-11-07 03:35:00
318,2015-11-07T03:35:00.000,asleep,1860,2015-11-07 03:35:00,2015-11-07 04:06:00
319,2015-11-07T04:06:00.000,restless,120,2015-11-07 04:06:00,2015-11-07 04:08:00
320,2015-11-07T04:08:00.000,asleep,480,2015-11-07 04:08:00,2015-11-07 04:16:00
321,2015-11-07T04:16:00.000,restless,60,2015-11-07 04:16:00,2015-11-07 04:17:00
322,2015-11-07T04:17:00.000,asleep,1920,2015-11-07 04:17:00,2015-11-07 04:49:00
323,2015-11-07T04:49:00.000,restless,120,2015-11-07 04:49:00,2015-11-07 04:51:00
324,2015-11-07T04:51:00.000,asleep,60,2015-11-07 04:51:00,2015-11-07 04:52:00
325,2015-11-07T04:52:00.000,restless,180,2015-11-07 04:52:00,2015-11-07 04:55:00
326,2015-11-07T04:55:00.000,asleep,6660,2015-11-07 04:55:00,2015-11-07 06:46:00
327,2015-11-07T06:46:00.000,restless,240,2015-11-07 06:46:00,2015-11-07 06:50:00
328,2015-11-07T06:50:00.000,awake,60,2015-11-07 06:50:00,2015-11-07 06:51:00
329,2015-11-07T06:51:00.000,restless,180,2015-11-07 06:51:00,2015-11-07 06:54:00
330,2015-11-07T06:54:00.000,asleep,120,2015-11-07 06:54:00,2015-11-07 06:56:00
331,2015-11-07T06:56:00.000,restless,60,2015-11-07 06:56:00,2015-11-07 06:57:00
332,2015-11-05T23:31:30.000,awake,120,2015-11-05 23:31:30,2015-11-05 23:33:30
333,2015-11-05T23:33:30.000,asleep,1140,2015-11-05 23:33:30,2015-11-05 23:52:30
334,2015-11-05T23:52:30.000,restless,60,2015-11-05 23:52:30,2015-11-05 23:53:30
335,2015-11-05T23:53:30.000,asleep,180,2015-11-05 23:53:30,2015-11-05 23:56:30
336,2015-11-05T23:56:30.000,restless,60,2015-11-05 23:56:30,2015-11-05 23:57:30
337,2015-11-05T23:57:30.000,asleep,840,2015-11-05 23:57:30,2015-11-06 00:11:30
338,2015-11-06T00:11:30.000,restless,60,2015-11-06 00:11:30,2015-11-06 00:12:30
339,2015-11-06T00:12:30.000,asleep,120,2015-11-06 00:12:30,2015-11-06 00:14:30
340,2015-11-06T00:14:30.000,restless,180,2015-11-06 00:14:30,2015-11-06 00:17:30
341,2015-11-06T00:17:30.000,asleep,2280,2015-11-06 00:17:30,2015-11-06 00:55:30
342,2015-11-06T00:55:30.000,restless,60,2015-11-06 00:55:30,2015-11-06 00:56:30
343,2015-11-06T00:56:30.000,asleep,2700,2015-11-06 00:56:30,2015-11-06 01:41:30
344,2015-11-06T01:41:30.000,restless,60,2015-11-06 01:41:30,2015-11-06 01:42:30
345,2015-11-06T01:42:30.000,asleep,2400,2015-11-06 01:42:30,2015-11-06 02:22:30
346,2015-11-06T02:22:30.000,restless,60,2015-11-06 02:22:30,2015-11-06 02:23:30
347,2015-11-06T02:23:30.000,asleep,180,2015-11-06 02:23:30,2015-11-06 02:26:30
348,2015-11-06T02:26:30.000,restless,60,2015-11-06 02:26:30,2015-11-06 02:27:30
349,2015-11-06T02:27:30.000,asleep,60,2015-11-06 02:27:30,2015-11-06 02:28:30
350,2015-11-06T02:28:30.000,restless,300,2015-11-06 02:28:30,2015-11-06 02:33:30
351,2015-11-06T02:33:30.000,asleep,300,2015-11-06 02:33:30,2015-11-06 02:38:30
352,2015-11-06T02:38:30.000,restless,180,2015-11-06 02:38:30,2015-11-06 02:41:30
353,2015-11-06T02:41:30.000,asleep,4140,2015-11-06 02:41:30,2015-11-06 03:50:30
354,2015-11-06T03:50:30.000,restless,60,2015-11-06 03:50:30,2015-11-06 03:51:30
355,2015-11-06T03:51:30.000,asleep,60,2015-11-06 03:51:30,2015-11-06 03:52:30
356,2015-11-06T03:52:30.000,restless,120,2015-11-06 03:52:30,2015-11-06 03:54:30
357,2015-11-06T03:54:30.000,awake,60,2015-11-06 03:54:30,2015-11-06 03:55:30
358,2015-11-06T03:55:30.000,asleep,120,2015-11-06 03:55:30,2015-11-06 03:57:30
359,2015-11-06T03:57:30.000,restless,480,2015-11-06 03:57:30,2015-11-06 04:05:30
360,2015-11-06T04:05:30.000,asleep,420,2015-11-06 04:05:30,2015-11-06 04:12:30
361,2015-11-06T04:12:30.000,restless,300,2015-11-06 04:12:30,2015-11-06 04:17:30
362,2015-11-06T04:17:30.000,asleep,60,2015-11-06 04:17:30,2015-11-06 04:18:30
363,2015-11-06T04:18:30.000,restless,60,2015-11-06 04:18:30,2015-11-06 04:19:30
364,2015-11-06T04:19:30.000,asleep,480,2015-11-06 04:19:30,2015-11-06 04:27:30
365,2015-11-06T04:27:30.000,restless,60,2015-11-06 04:27:30,2015-11-06 04:28:30
366,2015-11-06T04:28:30.000,asleep,420,2015-11-06 04:28:30,2015-11-06 04:35:30
367,2015-11-06T04:35:30.000,restless,60,2015-11-06 04:35:30,2015-11-06 04:36:30
368,2015-11-06T04:36:30.000,asleep,1260,2015-11-06 04:36:30,2015-11-06 04:57:30
369,2015-11-06T04:57:30.000,restless,120,2015-11-06 04:57:30,2015-11-06 04:59:30
370,2015-11-06T04:59:30.000,asleep,2100,2015-11-06 04:59:30,2015-11-06 05:34:30
371,2015-11-06T05:34:30.000,restless,60,2015-11-06 05:34:30,2015-11-06 05:35:30
372,2015-11-06T05:35:30.000,asleep,3300,2015-11-06 05:35:30,2015-11-06 06:30:30
373,2015-11-06T06:30:30.000,restless,60,2015-11-06 06:30:30,2015-11-06 06:31:30
374,2015-11-06T06:31:30.000,asleep,180,2015-11-06 06:31:30,2015-11-06 06:34:30
375,2015-11-06T06:34:30.000,restless,120,2015-11-06 06:34:30,2015-11-06 06:36:30
376,2015-11-06T06:36:30.000,asleep,780,2015-11-06 06:36:30,2015-11-06 06:49:30
377,2015-11-06T06:49:30.000,restless,60,2015-11-06 06:49:30,2015-11-06 06:50:30
378,2015-11-06T06:50:30.000,asleep,420,2015-11-06 06:50:30,2015-11-06 06:57:30
379,2015-11-06T06:57:30.000,restless,120,2015-11-06 06:57:30,2015-11-06 06:59:30
380,2015-11-06T06:59:30.000,asleep,780,2015-11-06 06:59:30,2015-11-06 07:12:30
381,2015-11-04T23:50:30.000,restless,180,2015-11-04 23:50:30,2015-11-04 23:53:30
382,2015-11-04T23:53:30.000,asleep,60,2015-11-04 23:53:30,2015-11-04 23:54:30
383,2015-11-04T23:54:30.000,restless,180,2015-11-04 23:54:30,2015-11-04 23:57:30
384,2015-11-04T23:57:30.000,awake,300,2015-11-04 23:57:30,2015-11-05 00:02:30
385,2015-11-05T00:02:30.000,restless,60,2015-11-05 00:02:30,2015-11-05 00:03:30
386,2015-11-05T00:03:30.000,asleep,2760,2015-11-05 00:03:30,2015-11-05 00:49:30
387,2015-11-05T00:49:30.000,restless,180,2015-11-05 00:49:30,2015-11-05 00:52:30
388,2015-11-05T00:52:30.000,awake,60,2015-11-05 00:52:30,2015-11-05 00:53:30
389,2015-11-05T00:53:30.000,restless,60,2015-11-05 00:53:30,2015-11-05 00:54:30
390,2015-11-05T00:54:30.000,asleep,2880,2015-11-05 00:54:30,2015-11-05 01:42:30
391,2015-11-05T01:42:30.000,restless,60,2015-11-05 01:42:30,2015-11-05 01:43:30
392,2015-11-05T01:43:30.000,asleep,180,2015-11-05 01:43:30,2015-11-05 01:46:30
393,2015-11-05T01:46:30.000,restless,120,2015-11-05 01:46:30,2015-11-05 01:48:30
394,2015-11-05T01:48:30.000,asleep,3180,2015-11-05 01:48:30,2015-11-05 02:41:30
395,2015-11-05T02:41:30.000,restless,60,2015-11-05 02:41:30,2015-11-05 02:42:30
396,2015-11-05T02:42:30.000,asleep,1620,2015-11-05 02:42:30,2015-11-05 03:09:30
397,2015-11-05T03:09:30.000,restless,60,2015-11-05 03:09:30,2015-11-05 03:10:30
398,2015-11-05T03:10:30.000,asleep,1620,2015-11-05 03:10:30,2015-11-05 03:37:30
399,2015-11-05T03:37:30.000,restless,60,2015-11-05 03:37:30,2015-11-05 03:38:30
400,2015-11-05T03:38:30.000,asleep,360,2015-11-05 03:38:30,2015-11-05 03:44:30
401,2015-11-05T03:44:30.000,restless,120,2015-11-05 03:44:30,2015-11-05 03:46:30
402,2015-11-05T03:46:30.000,asleep,120,2015-11-05 03:46:30,2015-11-05 03:48:30
403,2015-11-05T03:48:30.000,restless,60,2015-11-05 03:48:30,2015-11-05 03:49:30
404,2015-11-05T03:49:30.000,asleep,8700,2015-11-05 03:49:30,2015-11-05 06:14:30
405,2015-11-05T06:14:30.000,restless,60,2015-11-05 06:14:30,2015-11-05 06:15:30
406,2015-11-05T06:15:30.000,asleep,960,2015-11-05 06:15:30,2015-11-05 06:31:30
407,2015-11-05T06:31:30.000,restless,60,2015-11-05 06:31:30,2015-11-05 06:32:30
408,2015-11-05T06:32:30.000,asleep,360,2015-11-05 06:32:30,2015-11-05 06:38:30
409,2015-11-05T06:38:30.000,restless,60,2015-11-05 06:38:30,2015-11-05 06:39:30
410,2015-11-05T06:39:30.000,asleep,600,2015-11-05 06:39:30,2015-11-05 06:49:30
411,2015-11-05T06:49:30.000,restless,60,2015-11-05 06:49:30,2015-11-05 06:50:30
412,2015-11-05T06:50:30.000,asleep,240,2015-11-05 06:50:30,2015-11-05 06:54:30
413,2015-11-05T06:54:30.000,restless,120,2015-11-05 06:54:30,2015-11-05 06:56:30
414,2015-11-05T06:56:30.000,asleep,120,2015-11-05 06:56:30,2015-11-05 06:58:30
415,2015-11-05T06:58:30.000,restless,120,2015-11-05 06:58:30,2015-11-05 07:00:30
416,2015-11-05T07:00:30.000,asleep,60,2015-11-05 07:00:30,2015-11-05 07:01:30
417,2015-11-05T07:01:30.000,restless,120,2015-11-05 07:01:30,2015-11-05 07:03:30
418,2015-11-05T07:03:30.000,asleep,120,2015-11-05 07:03:30,2015-11-05 07:05:30
419,2015-11-05T07:05:30.000,restless,120,2015-11-05 07:05:30,2015-11-05 07:07:30
420,2015-11-05T07:07:30.000,asleep,180,2015-11-05 07:07:30,2015-11-05 07:10:30
421,2015-11-05T07:10:30.000,restless,60,2015-11-05 07:10:30,2015-11-05 07:11:30
422,2015-11-05T07:11:30.000,asleep,660,2015-11-05 07:11:30,2015-11-05 07:22:30
423,2015-11-05T07:22:30.000,restless,60,2015-11-05 07:22:30,2015-11-05 07:23:30
424,2015-11-05T07:23:30.000,asleep,660,2015-11-05 07:23:30,2015-11-05 07:34:30
425,2015-11-05T07:34:30.000,restless,60,2015-11-05 07:34:30,2015-11-05 07:35:30
426,2015-11-05T07:35:30.000,asleep,1560,2015-11-05 07:35:30,2015-11-05 08:01:30
427,2015-11-05T08:01:30.000,restless,60,2015-11-05 08:01:30,2015-11-05 08:02:30
428,2015-11-04T02:51:00.000,awake,240,2015-11-04 02:51:00,2015-11-04 02:55:00
429,2015-11-04T02:55:00.000,restless,60,2015-11-04 02:55:00,2015-11-04 02:56:00
430,2015-11-04T02:56:00.000,asleep,1560,2015-11-04 02:56:00,2015-11-04 03:22:00
431,2015-11-04T03:22:00.000,restless,120,2015-11-04 03:22:00,2015-11-04 03:24:00
432,2015-11-04T03:24:00.000,asleep,60,2015-11-04 03:24:00,2015-11-04 03:25:00
433,2015-11-04T03:25:00.000,restless,180,2015-11-04 03:25:00,2015-11-04 03:28:00
434,2015-11-04T03:28:00.000,asleep,5520,2015-11-04 03:28:00,2015-11-04 05:00:00
435,2015-11-04T05:00:00.000,restless,60,2015-11-04 05:00:00,2015-11-04 05:01:00
436,2015-11-04T05:01:00.000,asleep,780,2015-11-04 05:01:00,2015-11-04 05:14:00
437,2015-11-04T05:14:00.000,restless,60,2015-11-04 05:14:00,2015-11-04 05:15:00
438,2015-11-04T05:15:00.000,asleep,1020,2015-11-04 05:15:00,2015-11-04 05:32:00
439,2015-11-04T05:32:00.000,restless,120,2015-11-04 05:32:00,2015-11-04 05:34:00
440,2015-11-04T05:34:00.000,asleep,120,2015-11-04 05:34:00,2015-11-04 05:36:00
441,2015-11-04T05:36:00.000,restless,60,2015-11-04 05:36:00,2015-11-04 05:37:00
442,2015-11-04T05:37:00.000,asleep,2160,2015-11-04 05:37:00,2015-11-04 06:13:00
443,2015-11-04T06:13:00.000,restless,120,2015-11-04 06:13:00,2015-11-04 06:15:00
444,2015-11-04T06:15:00.000,asleep,120,2015-11-04 06:15:00,2015-11-04 06:17:00
445,2015-11-04T06:17:00.000,restless,120,2015-11-04 06:17:00,2015-11-04 06:19:00
446,2015-11-04T06:19:00.000,asleep,120,2015-11-04 06:19:00,2015-11-04 06:21:00
447,2015-11-04T06:21:00.000,restless,60,2015-11-04 06:21:00,2015-11-04 06:22:00
448,2015-11-04T06:22:00.000,asleep,1440,2015-11-04 06:22:00,2015-11-04 06:46:00
449,2015-11-04T06:46:00.000,restless,60,2015-11-04 06:46:00,2015-11-04 06:47:00
450,2015-11-04T06:47:00.000,asleep,120,2015-11-04 06:47:00,2015-11-04 06:49:00
451,2015-11-04T06:49:00.000,restless,120,2015-11-04 06:49:00,2015-11-04 06:51:00
452,2015-11-04T06:51:00.000,asleep,120,2015-11-04 06:51:00,2015-11-04 06:53:00
453,2015-11-04T06:53:00.000,restless,60,2015-11-04 06:53:00,2015-11-04 06:54:00
454,2015-11-02T00:15:00.000,awake,120,2015-11-02 00:15:00,2015-11-02 00:17:00
455,2015-11-02T00:17:00.000,restless,60,2015-11-02 00:17:00,2015-11-02 00:18:00
456,2015-11-02T00:18:00.000,asleep,4620,2015-11-02 00:18:00,2015-11-02 01:35:00
457,2015-11-02T01:35:00.000,restless,60,2015-11-02 01:35:00,2015-11-02 01:36:00
458,2015-11-02T01:36:00.000,asleep,1200,2015-11-02 01:36:00,2015-11-02 01:56:00
459,2015-11-02T01:56:00.000,restless,60,2015-11-02 01:56:00,2015-11-02 01:57:00
460,2015-11-02T01:57:00.000,asleep,600,2015-11-02 01:57:00,2015-11-02 02:07:00
461,2015-11-02T02:07:00.000,restless,60,2015-11-02 02:07:00,2015-11-02 02:08:00
462,2015-11-02T02:08:00.000,asleep,3120,2015-11-02 02:08:00,2015-11-02 03:00:00
463,2015-11-02T03:00:00.000,restless,300,2015-11-02 03:00:00,2015-11-02 03:05:00
464,2015-11-02T03:05:00.000,awake,120,2015-11-02 03:05:00,2015-11-02 03:07:00
465,2015-11-02T03:07:00.000,asleep,3420,2015-11-02 03:07:00,2015-11-02 04:04:00
466,2015-11-02T04:04:00.000,restless,60,2015-11-02 04:04:00,2015-11-02 04:05:00
467,2015-11-02T04:05:00.000,asleep,960,2015-11-02 04:05:00,2015-11-02 04:21:00
468,2015-11-02T04:21:00.000,restless,120,2015-11-02 04:21:00,2015-11-02 04:23:00
469,2015-11-02T04:23:00.000,asleep,60,2015-11-02 04:23:00,2015-11-02 04:24:00
470,2015-11-02T04:24:00.000,restless,60,2015-11-02 04:24:00,2015-11-02 04:25:00
471,2015-11-02T04:25:00.000,awake,60,2015-11-02 04:25:00,2015-11-02 04:26:00
472,2015-11-02T04:26:00.000,restless,60,2015-11-02 04:26:00,2015-11-02 04:27:00
473,2015-11-02T04:27:00.000,asleep,660,2015-11-02 04:27:00,2015-11-02 04:38:00
474,2015-11-02T04:38:00.000,restless,60,2015-11-02 04:38:00,2015-11-02 04:39:00
475,2015-11-02T04:39:00.000,asleep,1020,2015-11-02 04:39:00,2015-11-02 04:56:00
476,2015-11-02T04:56:00.000,restless,120,2015-11-02 04:56:00,2015-11-02 04:58:00
477,2015-11-02T04:58:00.000,asleep,120,2015-11-02 04:58:00,2015-11-02 05:00:00
478,2015-11-02T05:00:00.000,restless,120,2015-11-02 05:00:00,2015-11-02 05:02:00
479,2015-11-02T05:02:00.000,asleep,4080,2015-11-02 05:02:00,2015-11-02 06:10:00
480,2015-11-02T06:10:00.000,restless,180,2015-11-02 06:10:00,2015-11-02 06:13:00
481,2015-11-02T06:13:00.000,asleep,5460,2015-11-02 06:13:00,2015-11-02 07:44:00
482,2015-11-02T07:44:00.000,restless,60,2015-11-02 07:44:00,2015-11-02 07:45:00
483,2015-11-02T07:45:00.000,asleep,60,2015-11-02 07:45:00,2015-11-02 07:46:00
484,2015-11-02T07:46:00.000,restless,60,2015-11-02 07:46:00,2015-11-02 07:47:00
485,2015-11-02T07:47:00.000,asleep,1260,2015-11-02 07:47:00,2015-11-02 08:08:00
486,2015-11-01T03:54:00.000,asleep,240,2015-11-01 03:54:00,2015-11-01 03:58:00
487,2015-11-01T03:58:00.000,restless,60,2015-11-01 03:58:00,2015-11-01 03:59:00
488,2015-11-01T03:59:00.000,asleep,1080,2015-11-01 03:59:00,2015-11-01 04:17:00
489,2015-11-01T04:17:00.000,restless,60,2015-11-01 04:17:00,2015-11-01 04:18:00
490,2015-11-01T04:18:00.000,asleep,180,2015-11-01 04:18:00,2015-11-01 04:21:00
491,2015-11-01T04:21:00.000,restless,120,2015-11-01 04:21:00,2015-11-01 04:23:00
492,2015-11-01T04:23:00.000,asleep,1800,2015-11-01 04:23:00,2015-11-01 04:53:00
493,2015-11-01T04:53:00.000,restless,60,2015-11-01 04:53:00,2015-11-01 04:54:00
494,2015-11-01T04:54:00.000,asleep,2460,2015-11-01 04:54:00,2015-11-01 05:35:00
495,2015-11-01T05:35:00.000,restless,180,2015-11-01 05:35:00,2015-11-01 05:38:00
496,2015-11-01T05:38:00.000,asleep,60,2015-11-01 05:38:00,2015-11-01 05:39:00
497,2015-11-01T05:39:00.000,restless,60,2015-11-01 05:39:00,2015-11-01 05:40:00
498,2015-11-01T05:40:00.000,asleep,2820,2015-11-01 05:40:00,2015-11-01 06:27:00
499,2015-11-01T06:27:00.000,restless,60,2015-11-01 06:27:00,2015-11-01 06:28:00
500,2015-11-01T06:28:00.000,asleep,1260,2015-11-01 06:28:00,2015-11-01 06:49:00
501,2015-11-01T06:49:00.000,restless,60,2015-11-01 06:49:00,2015-11-01 06:50:00
502,2015-11-01T06:50:00.000,asleep,1860,2015-11-01 06:50:00,2015-11-01 07:21:00
503,2015-11-01T07:21:00.000,restless,60,2015-11-01 07:21:00,2015-11-01 07:22:00
504,2015-11-01T07:22:00.000,asleep,7980,2015-11-01 07:22:00,2015-11-01 09:35:00
505,2015-11-01T09:35:00.000,restless,120,2015-11-01 09:35:00,2015-11-01 09:37:00
506,2015-11-01T09:37:00.000,asleep,2580,2015-11-01 09:37:00,2015-11-01 10:20:00
507,2015-10-30T23:55:30.000,awake,120,2015-10-30 23:55:30,2015-10-30 23:57:30
508,2015-10-30T23:57:30.000,asleep,2940,2015-10-30 23:57:30,2015-10-31 00:46:30
509,2015-10-31T00:46:30.000,restless,60,2015-10-31 00:46:30,2015-10-31 00:47:30
510,2015-10-31T00:47:30.000,asleep,60,2015-10-31 00:47:30,2015-10-31 00:48:30
511,2015-10-31T00:48:30.000,restless,120,2015-10-31 00:48:30,2015-10-31 00:50:30
512,2015-10-31T00:50:30.000,awake,60,2015-10-31 00:50:30,2015-10-31 00:51:30
513,2015-10-31T00:51:30.000,restless,60,2015-10-31 00:51:30,2015-10-31 00:52:30
514,2015-10-31T00:52:30.000,asleep,4440,2015-10-31 00:52:30,2015-10-31 02:06:30
515,2015-10-31T02:06:30.000,restless,180,2015-10-31 02:06:30,2015-10-31 02:09:30
516,2015-10-31T02:09:30.000,asleep,60,2015-10-31 02:09:30,2015-10-31 02:10:30
517,2015-10-31T02:10:30.000,restless,180,2015-10-31 02:10:30,2015-10-31 02:13:30
518,2015-10-31T02:13:30.000,asleep,1920,2015-10-31 02:13:30,2015-10-31 02:45:30
519,2015-10-31T02:45:30.000,restless,120,2015-10-31 02:45:30,2015-10-31 02:47:30
520,2015-10-31T02:47:30.000,asleep,4560,2015-10-31 02:47:30,2015-10-31 04:03:30
521,2015-10-31T04:03:30.000,restless,60,2015-10-31 04:03:30,2015-10-31 04:04:30
522,2015-10-31T04:04:30.000,asleep,3000,2015-10-31 04:04:30,2015-10-31 04:54:30
523,2015-10-31T04:54:30.000,restless,120,2015-10-31 04:54:30,2015-10-31 04:56:30
524,2015-10-31T04:56:30.000,asleep,120,2015-10-31 04:56:30,2015-10-31 04:58:30
525,2015-10-31T04:58:30.000,restless,60,2015-10-31 04:58:30,2015-10-31 04:59:30
526,2015-10-31T04:59:30.000,asleep,3120,2015-10-31 04:59:30,2015-10-31 05:51:30
527,2015-10-31T05:51:30.000,restless,240,2015-10-31 05:51:30,2015-10-31 05:55:30
528,2015-10-31T05:55:30.000,awake,120,2015-10-31 05:55:30,2015-10-31 05:57:30
529,2015-10-31T05:57:30.000,restless,120,2015-10-31 05:57:30,2015-10-31 05:59:30
530,2015-10-31T05:59:30.000,asleep,2700,2015-10-31 05:59:30,2015-10-31 06:44:30
531,2015-10-31T06:44:30.000,restless,180,2015-10-31 06:44:30,2015-10-31 06:47:30
532,2015-10-31T06:47:30.000,asleep,60,2015-10-31 06:47:30,2015-10-31 06:48:30
533,2015-10-30T00:30:00.000,asleep,60,2015-10-30 00:30:00,2015-10-30 00:31:00
534,2015-10-30T00:31:00.000,restless,180,2015-10-30 00:31:00,2015-10-30 00:34:00
535,2015-10-30T00:34:00.000,awake,180,2015-10-30 00:34:00,2015-10-30 00:37:00
536,2015-10-30T00:37:00.000,restless,60,2015-10-30 00:37:00,2015-10-30 00:38:00
537,2015-10-30T00:38:00.000,asleep,3300,2015-10-30 00:38:00,2015-10-30 01:33:00
538,2015-10-30T01:33:00.000,restless,120,2015-10-30 01:33:00,2015-10-30 01:35:00
539,2015-10-30T01:35:00.000,asleep,300,2015-10-30 01:35:00,2015-10-30 01:40:00
540,2015-10-30T01:40:00.000,restless,360,2015-10-30 01:40:00,2015-10-30 01:46:00
541,2015-10-30T01:46:00.000,asleep,5340,2015-10-30 01:46:00,2015-10-30 03:15:00
542,2015-10-30T03:15:00.000,restless,60,2015-10-30 03:15:00,2015-10-30 03:16:00
543,2015-10-30T03:16:00.000,asleep,960,2015-10-30 03:16:00,2015-10-30 03:32:00
544,2015-10-30T03:32:00.000,restless,60,2015-10-30 03:32:00,2015-10-30 03:33:00
545,2015-10-30T03:33:00.000,asleep,180,2015-10-30 03:33:00,2015-10-30 03:36:00
546,2015-10-30T03:36:00.000,restless,60,2015-10-30 03:36:00,2015-10-30 03:37:00
547,2015-10-30T03:37:00.000,asleep,4680,2015-10-30 03:37:00,2015-10-30 04:55:00
548,2015-10-30T04:55:00.000,restless,60,2015-10-30 04:55:00,2015-10-30 04:56:00
549,2015-10-30T04:56:00.000,asleep,180,2015-10-30 04:56:00,2015-10-30 04:59:00
550,2015-10-30T04:59:00.000,restless,60,2015-10-30 04:59:00,2015-10-30 05:00:00
551,2015-10-30T05:00:00.000,asleep,120,2015-10-30 05:00:00,2015-10-30 05:02:00
552,2015-10-30T05:02:00.000,restless,60,2015-10-30 05:02:00,2015-10-30 05:03:00
553,2015-10-30T05:03:00.000,asleep,6180,2015-10-30 05:03:00,2015-10-30 06:46:00
554,2015-10-30T06:46:00.000,restless,60,2015-10-30 06:46:00,2015-10-30 06:47:00
555,2015-10-30T06:47:00.000,asleep,60,2015-10-30 06:47:00,2015-10-30 06:48:00
556,2015-10-30T06:48:00.000,restless,120,2015-10-30 06:48:00,2015-10-30 06:50:00
557,2015-10-30T06:50:00.000,awake,60,2015-10-30 06:50:00,2015-10-30 06:51:00
558,2015-10-30T06:51:00.000,restless,120,2015-10-30 06:51:00,2015-10-30 06:53:00
559,2015-10-30T06:53:00.000,asleep,720,2015-10-30 06:53:00,2015-10-30 07:05:00
560,2015-10-30T07:05:00.000,restless,60,2015-10-30 07:05:00,2015-10-30 07:06:00
561,2015-10-30T07:06:00.000,asleep,480,2015-10-30 07:06:00,2015-10-30 07:14:00
562,2015-10-30T07:14:00.000,restless,60,2015-10-30 07:14:00,2015-10-30 07:15:00
563,2015-10-30T07:15:00.000,asleep,180,2015-10-30 07:15:00,2015-10-30 07:18:00
564,2015-10-30T07:18:00.000,restless,120,2015-10-30 07:18:00,2015-10-30 07:20:00
565,2015-10-30T07:20:00.000,asleep,60,2015-10-30 07:20:00,2015-10-30 07:21:00
